Data supplied by AEA on 28/6/2014
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Oxford Centre Roadside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
05-04-2014,05:00,22,P,ugm-3,29,P,ugm-3,63,P,ugm-3
05-04-2014,06:00,47,P,ugm-3,46,P,ugm-3,118,P,ugm-3
05-04-2014,07:00,80,P,ugm-3,56,P,ugm-3,179,P,ugm-3
05-04-2014,08:00,105,P,ugm-3,51,P,ugm-3,212,P,ugm-3
05-04-2014,09:00,116,P,ugm-3,56,P,ugm-3,234,P,ugm-3
05-04-2014,10:00,70,P,ugm-3,59,P,ugm-3,166,P,ugm-3
05-04-2014,11:00,46,P,ugm-3,46,P,ugm-3,117,P,ugm-3
05-04-2014,12:00,31,P,ugm-3,42,P,ugm-3,90,P,ugm-3
05-04-2014,13:00,41,P,ugm-3,41,P,ugm-3,104,P,ugm-3
05-04-2014,14:00,45,P,ugm-3,40,P,ugm-3,109,P,ugm-3
05-04-2014,15:00,60,P,ugm-3,49,P,ugm-3,141,P,ugm-3
05-04-2014,16:00,53,P,ugm-3,50,P,ugm-3,132,P,ugm-3
05-04-2014,17:00,50,P,ugm-3,44,P,ugm-3,120,P,ugm-3
05-04-2014,18:00,50,P,ugm-3,44,P,ugm-3,121,P,ugm-3
05-04-2014,19:00,33,P,ugm-3,38,P,ugm-3,88,P,ugm-3
05-04-2014,20:00,21,P,ugm-3,30,P,ugm-3,63,P,ugm-3
05-04-2014,21:00,14,P,ugm-3,24,P,ugm-3,46,P,ugm-3
05-04-2014,22:00,24,P,ugm-3,27,P,ugm-3,63,P,ugm-3
05-04-2014,23:00,18,P,ugm-3,26,P,ugm-3,53,P,ugm-3
05-04-2014,24:00,16,P,ugm-3,23,P,ugm-3,48,P,ugm-3
06-04-2014,01:00,15,P,ugm-3,20,P,ugm-3,42,P,ugm-3
06-04-2014,02:00,8,P,ugm-3,16,P,ugm-3,29,P,ugm-3
06-04-2014,03:00,5,P,ugm-3,13,P,ugm-3,21,P,ugm-3
06-04-2014,04:00,4,P,ugm-3,11,P,ugm-3,17,P,ugm-3
06-04-2014,05:00,1,P,ugm-3,7,P,ugm-3,8,P,ugm-3
06-04-2014,06:00,2,P,ugm-3,8,P,ugm-3,10,P,ugm-3
06-04-2014,07:00,8,P,ugm-3,14,P,ugm-3,26,P,ugm-3
06-04-2014,08:00,6,P,ugm-3,12,P,ugm-3,20,P,ugm-3
06-04-2014,09:00,9,P,ugm-3,14,P,ugm-3,29,P,ugm-3
06-04-2014,10:00,16,P,ugm-3,20,P,ugm-3,45,P,ugm-3
06-04-2014,11:00,17,P,ugm-3,18,P,ugm-3,44,P,ugm-3
06-04-2014,12:00,18,P,ugm-3,19,P,ugm-3,46,P,ugm-3
06-04-2014,13:00,16,P,ugm-3,19,P,ugm-3,44,P,ugm-3
06-04-2014,14:00,13,P,ugm-3,17,P,ugm-3,37,P,ugm-3
06-04-2014,15:00,14,P,ugm-3,17,P,ugm-3,38,P,ugm-3
06-04-2014,16:00,18,P,ugm-3,21,P,ugm-3,48,P,ugm-3
06-04-2014,17:00,16,P,ugm-3,22,P,ugm-3,47,P,ugm-3
06-04-2014,18:00,14,P,ugm-3,21,P,ugm-3,42,P,ugm-3
06-04-2014,19:00,13,P,ugm-3,20,P,ugm-3,39,P,ugm-3
06-04-2014,20:00,20,P,ugm-3,20,P,ugm-3,52,P,ugm-3
06-04-2014,21:00,15,P,ugm-3,20,P,ugm-3,42,P,ugm-3
06-04-2014,22:00,15,P,ugm-3,22,P,ugm-3,45,P,ugm-3
06-04-2014,23:00,12,P,ugm-3,17,P,ugm-3,36,P,ugm-3
06-04-2014,24:00,5,P,ugm-3,12,P,ugm-3,20,P,ugm-3
07-04-2014,01:00,5,P,ugm-3,13,P,ugm-3,21,P,ugm-3
07-04-2014,02:00,6,P,ugm-3,10,P,ugm-3,20,P,ugm-3
07-04-2014,03:00,2,P,ugm-3,8,P,ugm-3,10,P,ugm-3
07-04-2014,04:00,4,P,ugm-3,9,P,ugm-3,15,P,ugm-3
07-04-2014,05:00,5,P,ugm-3,17,P,ugm-3,24,P,ugm-3
07-04-2014,06:00,24,P,ugm-3,32,P,ugm-3,68,P,ugm-3
07-04-2014,07:00,25,P,ugm-3,33,P,ugm-3,71,P,ugm-3
07-04-2014,08:00,31,P,ugm-3,34,P,ugm-3,81,P,ugm-3
07-04-2014,09:00,45,P,ugm-3,39,P,ugm-3,108,P,ugm-3
07-04-2014,10:00,50,P,ugm-3,40,P,ugm-3,117,P,ugm-3
07-04-2014,11:00,45,P,ugm-3,41,P,ugm-3,110,P,ugm-3
07-04-2014,12:00,33,P,ugm-3,33,P,ugm-3,84,P,ugm-3
07-04-2014,13:00,59,P,ugm-3,45,P,ugm-3,134,P,ugm-3
07-04-2014,14:00,43,P,ugm-3,37,P,ugm-3,103,P,ugm-3
07-04-2014,15:00,44,P,ugm-3,38,P,ugm-3,106,P,ugm-3
07-04-2014,16:00,44,P,ugm-3,37,P,ugm-3,104,P,ugm-3
07-04-2014,17:00,44,P,ugm-3,37,P,ugm-3,104,P,ugm-3
07-04-2014,18:00,42,P,ugm-3,43,P,ugm-3,106,P,ugm-3
07-04-2014,19:00,39,P,ugm-3,39,P,ugm-3,99,P,ugm-3
07-04-2014,20:00,6,P,ugm-3,26,P,ugm-3,36,P,ugm-3
07-04-2014,21:00,23,P,ugm-3,40,P,ugm-3,76,P,ugm-3
07-04-2014,22:00,23,P,ugm-3,29,P,ugm-3,64,P,ugm-3
07-04-2014,23:00,7,P,ugm-3,20,P,ugm-3,32,P,ugm-3
07-04-2014,24:00,3,P,ugm-3,15,P,ugm-3,19,P,ugm-3
08-04-2014,01:00,4,P,ugm-3,14,P,ugm-3,21,P,ugm-3
08-04-2014,02:00,3,P,ugm-3,12,P,ugm-3,16,P,ugm-3
08-04-2014,03:00,2,P,ugm-3,12,P,ugm-3,15,P,ugm-3
08-04-2014,04:00,5,P,ugm-3,10,P,ugm-3,18,P,ugm-3
08-04-2014,05:00,7,P,ugm-3,18,P,ugm-3,30,P,ugm-3
08-04-2014,06:00,29,P,ugm-3,37,P,ugm-3,82,P,ugm-3
08-04-2014,07:00,41,P,ugm-3,44,P,ugm-3,108,P,ugm-3
08-04-2014,08:00,40,P,ugm-3,37,P,ugm-3,98,P,ugm-3
08-04-2014,09:00,25,P,ugm-3,30,P,ugm-3,68,P,ugm-3
08-04-2014,10:00,15,P,ugm-3,27,P,ugm-3,50,P,ugm-3
08-04-2014,11:00,17,P,ugm-3,28,P,ugm-3,55,P,ugm-3
08-04-2014,12:00,17,P,ugm-3,27,P,ugm-3,54,P,ugm-3
08-04-2014,13:00,17,P,ugm-3,27,P,ugm-3,52,P,ugm-3
08-04-2014,14:00,16,P,ugm-3,24,P,ugm-3,49,P,ugm-3
08-04-2014,15:00,13,P,ugm-3,23,P,ugm-3,43,P,ugm-3
08-04-2014,16:00,12,P,ugm-3,23,P,ugm-3,41,P,ugm-3
08-04-2014,17:00,14,P,ugm-3,25,P,ugm-3,47,P,ugm-3
08-04-2014,18:00,17,P,ugm-3,31,P,ugm-3,57,P,ugm-3
08-04-2014,19:00,19,P,ugm-3,37,P,ugm-3,67,P,ugm-3
08-04-2014,20:00,17,P,ugm-3,55,P,ugm-3,82,P,ugm-3
08-04-2014,21:00,66,P,ugm-3,69,P,ugm-3,171,P,ugm-3
08-04-2014,22:00,64,P,ugm-3,54,P,ugm-3,152,P,ugm-3
08-04-2014,23:00,21,P,ugm-3,36,P,ugm-3,68,P,ugm-3
08-04-2014,24:00,8,P,ugm-3,25,P,ugm-3,38,P,ugm-3
09-04-2014,01:00,8,P,ugm-3,24,P,ugm-3,35,P,ugm-3
09-04-2014,02:00,4,P,ugm-3,17,P,ugm-3,23,P,ugm-3
09-04-2014,03:00,3,P,ugm-3,17,P,ugm-3,21,P,ugm-3
09-04-2014,04:00,2,P,ugm-3,15,P,ugm-3,18,P,ugm-3
09-04-2014,05:00,8,P,ugm-3,21,P,ugm-3,33,P,ugm-3
09-04-2014,06:00,31,P,ugm-3,40,P,ugm-3,87,P,ugm-3
09-04-2014,07:00,61,P,ugm-3,52,P,ugm-3,146,P,ugm-3
09-04-2014,08:00,52,P,ugm-3,47,P,ugm-3,128,P,ugm-3
09-04-2014,09:00,58,P,ugm-3,48,P,ugm-3,136,P,ugm-3
09-04-2014,10:00,37,P,ugm-3,37,P,ugm-3,94,P,ugm-3
09-04-2014,11:00,,,,,,,,,
09-04-2014,12:00,47,P,ugm-3,51,P,ugm-3,105,P,ugm-3
09-04-2014,13:00,42,P,ugm-3,45,P,ugm-3,93,P,ugm-3
09-04-2014,14:00,56,P,ugm-3,54,P,ugm-3,118,P,ugm-3
09-04-2014,15:00,44,P,ugm-3,50,P,ugm-3,100,P,ugm-3
09-04-2014,16:00,51,P,ugm-3,56,P,ugm-3,114,P,ugm-3
09-04-2014,17:00,39,P,ugm-3,52,P,ugm-3,95,P,ugm-3
09-04-2014,18:00,23,P,ugm-3,46,P,ugm-3,69,P,ugm-3
09-04-2014,19:00,44,P,ugm-3,55,P,ugm-3,104,P,ugm-3
09-04-2014,20:00,63,P,ugm-3,67,P,ugm-3,138,P,ugm-3
09-04-2014,21:00,36,P,ugm-3,52,P,ugm-3,90,P,ugm-3
09-04-2014,22:00,30,P,ugm-3,46,P,ugm-3,78,P,ugm-3
09-04-2014,23:00,14,P,ugm-3,36,P,ugm-3,49,P,ugm-3
09-04-2014,24:00,7,P,ugm-3,34,P,ugm-3,37,P,ugm-3
10-04-2014,01:00,7,P,ugm-3,29,P,ugm-3,34,P,ugm-3
10-04-2014,02:00,6,P,ugm-3,24,P,ugm-3,29,P,ugm-3
10-04-2014,03:00,4,P,ugm-3,22,P,ugm-3,23,P,ugm-3
10-04-2014,04:00,7,P,ugm-3,26,P,ugm-3,31,P,ugm-3
10-04-2014,05:00,23,P,ugm-3,31,P,ugm-3,56,P,ugm-3
10-04-2014,06:00,33,P,ugm-3,44,P,ugm-3,81,P,ugm-3
10-04-2014,07:00,79,P,ugm-3,52,P,ugm-3,147,P,ugm-3
10-04-2014,08:00,107,P,ugm-3,62,P,ugm-3,191,P,ugm-3
10-04-2014,09:00,57,P,ugm-3,52,P,ugm-3,119,P,ugm-3
10-04-2014,10:00,46,P,ugm-3,46,P,ugm-3,99,P,ugm-3
10-04-2014,11:00,56,P,ugm-3,46,P,ugm-3,112,P,ugm-3
10-04-2014,12:00,43,P,ugm-3,47,P,ugm-3,96,P,ugm-3
10-04-2014,13:00,60,P,ugm-3,56,P,ugm-3,126,P,ugm-3
10-04-2014,14:00,31,P,ugm-3,44,P,ugm-3,77,P,ugm-3
10-04-2014,15:00,40,P,ugm-3,47,P,ugm-3,91,P,ugm-3
10-04-2014,16:00,44,P,ugm-3,45,P,ugm-3,95,P,ugm-3
10-04-2014,17:00,27,P,ugm-3,45,P,ugm-3,73,P,ugm-3
10-04-2014,18:00,32,P,ugm-3,48,P,ugm-3,83,P,ugm-3
10-04-2014,19:00,21,P,ugm-3,46,P,ugm-3,67,P,ugm-3
10-04-2014,20:00,34,P,ugm-3,50,P,ugm-3,86,P,ugm-3
10-04-2014,21:00,35,P,ugm-3,56,P,ugm-3,93,P,ugm-3
10-04-2014,22:00,24,P,ugm-3,44,P,ugm-3,68,P,ugm-3
10-04-2014,23:00,34,P,ugm-3,49,P,ugm-3,86,P,ugm-3
10-04-2014,24:00,16,P,ugm-3,42,P,ugm-3,57,P,ugm-3
11-04-2014,01:00,9,P,ugm-3,42,P,ugm-3,47,P,ugm-3
11-04-2014,02:00,9,P,ugm-3,39,P,ugm-3,45,P,ugm-3
11-04-2014,03:00,8,P,ugm-3,36,P,ugm-3,42,P,ugm-3
11-04-2014,04:00,11,P,ugm-3,23,P,ugm-3,34,P,ugm-3
11-04-2014,05:00,16,P,ugm-3,35,P,ugm-3,50,P,ugm-3
11-04-2014,06:00,41,P,ugm-3,57,P,ugm-3,102,P,ugm-3
11-04-2014,07:00,74,P,ugm-3,72,P,ugm-3,158,P,ugm-3
11-04-2014,08:00,73,P,ugm-3,65,P,ugm-3,151,P,ugm-3
11-04-2014,09:00,103,P,ugm-3,63,P,ugm-3,187,P,ugm-3
11-04-2014,10:00,106,P,ugm-3,75,P,ugm-3,201,P,ugm-3
11-04-2014,11:00,115,P,ugm-3,71,P,ugm-3,209,P,ugm-3
11-04-2014,12:00,120,P,ugm-3,80,P,ugm-3,224,P,ugm-3
11-04-2014,13:00,102,P,ugm-3,71,P,ugm-3,192,P,ugm-3
11-04-2014,14:00,60,P,ugm-3,59,P,ugm-3,128,P,ugm-3
11-04-2014,15:00,62,P,ugm-3,56,P,ugm-3,128,P,ugm-3
11-04-2014,16:00,39,P,ugm-3,50,P,ugm-3,93,P,ugm-3
11-04-2014,17:00,70,P,ugm-3,64,P,ugm-3,146,P,ugm-3
11-04-2014,18:00,82,P,ugm-3,74,P,ugm-3,170,P,ugm-3
11-04-2014,19:00,57,P,ugm-3,70,P,ugm-3,134,P,ugm-3
11-04-2014,20:00,78,P,ugm-3,85,P,ugm-3,173,P,ugm-3
11-04-2014,21:00,189,P,ugm-3,111,P,ugm-3,340,P,ugm-3
11-04-2014,22:00,236,P,ugm-3,116,P,ugm-3,405,P,ugm-3
11-04-2014,23:00,213,P,ugm-3,101,P,ugm-3,363,P,ugm-3
11-04-2014,24:00,123,P,ugm-3,84,P,ugm-3,231,P,ugm-3
12-04-2014,01:00,146,P,ugm-3,83,P,ugm-3,260,P,ugm-3
12-04-2014,02:00,132,P,ugm-3,72,P,ugm-3,232,P,ugm-3
12-04-2014,03:00,21,P,ugm-3,50,P,ugm-3,70,P,ugm-3
12-04-2014,04:00,11,P,ugm-3,35,P,ugm-3,45,P,ugm-3
12-04-2014,05:00,12,P,ugm-3,38,P,ugm-3,47,P,ugm-3
12-04-2014,06:00,33,P,ugm-3,45,P,ugm-3,81,P,ugm-3
12-04-2014,07:00,43,P,ugm-3,45,P,ugm-3,94,P,ugm-3
12-04-2014,08:00,31,P,ugm-3,40,P,ugm-3,74,P,ugm-3
12-04-2014,09:00,39,P,ugm-3,40,P,ugm-3,84,P,ugm-3
12-04-2014,10:00,36,P,ugm-3,42,P,ugm-3,82,P,ugm-3
12-04-2014,11:00,44,P,ugm-3,42,P,ugm-3,93,P,ugm-3
12-04-2014,12:00,33,P,ugm-3,40,P,ugm-3,77,P,ugm-3
12-04-2014,13:00,46,P,ugm-3,44,P,ugm-3,97,P,ugm-3
12-04-2014,14:00,32,P,ugm-3,38,P,ugm-3,74,P,ugm-3
12-04-2014,15:00,31,P,ugm-3,41,P,ugm-3,75,P,ugm-3
12-04-2014,16:00,34,P,ugm-3,42,P,ugm-3,80,P,ugm-3
12-04-2014,17:00,30,P,ugm-3,39,P,ugm-3,72,P,ugm-3
12-04-2014,18:00,32,P,ugm-3,45,P,ugm-3,80,P,ugm-3
12-04-2014,19:00,37,P,ugm-3,45,P,ugm-3,86,P,ugm-3
12-04-2014,20:00,29,P,ugm-3,44,P,ugm-3,75,P,ugm-3
12-04-2014,21:00,22,P,ugm-3,38,P,ugm-3,60,P,ugm-3
12-04-2014,22:00,24,P,ugm-3,40,P,ugm-3,65,P,ugm-3
12-04-2014,23:00,34,P,ugm-3,42,P,ugm-3,80,P,ugm-3
12-04-2014,24:00,24,P,ugm-3,36,P,ugm-3,61,P,ugm-3
13-04-2014,01:00,14,P,ugm-3,30,P,ugm-3,43,P,ugm-3
13-04-2014,02:00,19,P,ugm-3,34,P,ugm-3,53,P,ugm-3
13-04-2014,03:00,22,P,ugm-3,33,P,ugm-3,57,P,ugm-3
13-04-2014,04:00,12,P,ugm-3,34,P,ugm-3,45,P,ugm-3
13-04-2014,05:00,4,P,ugm-3,25,P,ugm-3,26,P,ugm-3
13-04-2014,06:00,12,P,ugm-3,34,P,ugm-3,44,P,ugm-3
13-04-2014,07:00,6,P,ugm-3,24,P,ugm-3,28,P,ugm-3
13-04-2014,08:00,15,P,ugm-3,22,P,ugm-3,38,P,ugm-3
13-04-2014,09:00,16,P,ugm-3,22,P,ugm-3,40,P,ugm-3
13-04-2014,10:00,17,P,ugm-3,28,P,ugm-3,46,P,ugm-3
13-04-2014,11:00,20,P,ugm-3,28,P,ugm-3,50,P,ugm-3
13-04-2014,12:00,16,P,ugm-3,22,P,ugm-3,40,P,ugm-3
13-04-2014,13:00,17,P,ugm-3,26,P,ugm-3,44,P,ugm-3
13-04-2014,14:00,20,P,ugm-3,28,P,ugm-3,50,P,ugm-3
13-04-2014,15:00,21,P,ugm-3,30,P,ugm-3,53,P,ugm-3
13-04-2014,16:00,27,P,ugm-3,37,P,ugm-3,67,P,ugm-3
13-04-2014,17:00,20,P,ugm-3,32,P,ugm-3,53,P,ugm-3
13-04-2014,18:00,19,P,ugm-3,33,P,ugm-3,52,P,ugm-3
13-04-2014,19:00,19,P,ugm-3,37,P,ugm-3,56,P,ugm-3
13-04-2014,20:00,21,P,ugm-3,42,P,ugm-3,63,P,ugm-3
13-04-2014,21:00,11,P,ugm-3,38,P,ugm-3,47,P,ugm-3
13-04-2014,22:00,6,P,ugm-3,25,P,ugm-3,29,P,ugm-3
13-04-2014,23:00,8,P,ugm-3,23,P,ugm-3,29,P,ugm-3
13-04-2014,24:00,2,P,ugm-3,15,P,ugm-3,15,P,ugm-3
14-04-2014,01:00,4,P,ugm-3,17,P,ugm-3,20,P,ugm-3
14-04-2014,02:00,2,P,ugm-3,10,P,ugm-3,10,P,ugm-3
14-04-2014,03:00,2,P,ugm-3,9,P,ugm-3,10,P,ugm-3
14-04-2014,04:00,0,P,ugm-3,11,P,ugm-3,9,P,ugm-3
14-04-2014,05:00,7,P,ugm-3,37,P,ugm-3,40,P,ugm-3
14-04-2014,06:00,28,P,ugm-3,41,P,ugm-3,71,P,ugm-3
14-04-2014,07:00,53,P,ugm-3,52,P,ugm-3,112,P,ugm-3
14-04-2014,08:00,30,P,ugm-3,39,P,ugm-3,71,P,ugm-3
14-04-2014,09:00,32,P,ugm-3,34,P,ugm-3,70,P,ugm-3
14-04-2014,10:00,31,P,ugm-3,33,P,ugm-3,68,P,ugm-3
14-04-2014,11:00,46,P,ugm-3,38,P,ugm-3,92,P,ugm-3
14-04-2014,12:00,47,P,ugm-3,41,P,ugm-3,96,P,ugm-3
14-04-2014,13:00,61,P,ugm-3,42,P,ugm-3,115,P,ugm-3
14-04-2014,14:00,60,P,ugm-3,49,P,ugm-3,119,P,ugm-3
14-04-2014,15:00,73,P,ugm-3,54,P,ugm-3,141,P,ugm-3
14-04-2014,16:00,77,P,ugm-3,67,P,ugm-3,157,P,ugm-3
14-04-2014,17:00,90,P,ugm-3,70,P,ugm-3,176,P,ugm-3
14-04-2014,18:00,85,P,ugm-3,64,P,ugm-3,164,P,ugm-3
14-04-2014,19:00,85,P,ugm-3,73,P,ugm-3,173,P,ugm-3
14-04-2014,20:00,66,P,ugm-3,78,P,ugm-3,151,P,ugm-3
14-04-2014,21:00,59,P,ugm-3,68,P,ugm-3,134,P,ugm-3
14-04-2014,22:00,42,P,ugm-3,47,P,ugm-3,94,P,ugm-3
14-04-2014,23:00,61,P,ugm-3,49,P,ugm-3,122,P,ugm-3
14-04-2014,24:00,27,P,ugm-3,36,P,ugm-3,66,P,ugm-3
15-04-2014,01:00,14,P,ugm-3,33,P,ugm-3,46,P,ugm-3
15-04-2014,02:00,13,P,ugm-3,37,P,ugm-3,49,P,ugm-3
15-04-2014,03:00,9,P,ugm-3,27,P,ugm-3,34,P,ugm-3
15-04-2014,04:00,14,P,ugm-3,32,P,ugm-3,45,P,ugm-3
15-04-2014,05:00,87,P,ugm-3,66,P,ugm-3,169,P,ugm-3
15-04-2014,06:00,323,P,ugm-3,89,P,ugm-3,496,P,ugm-3
15-04-2014,07:00,181,P,ugm-3,86,P,ugm-3,308,P,ugm-3
15-04-2014,08:00,180,P,ugm-3,78,P,ugm-3,300,P,ugm-3
15-04-2014,09:00,256,P,ugm-3,96,P,ugm-3,414,P,ugm-3
15-04-2014,10:00,242,P,ugm-3,91,P,ugm-3,392,P,ugm-3
15-04-2014,11:00,235,P,ugm-3,107,P,ugm-3,396,P,ugm-3
15-04-2014,12:00,202,P,ugm-3,86,P,ugm-3,336,P,ugm-3
15-04-2014,13:00,216,P,ugm-3,94,P,ugm-3,360,P,ugm-3
15-04-2014,14:00,203,P,ugm-3,89,P,ugm-3,340,P,ugm-3
15-04-2014,15:00,217,P,ugm-3,112,P,ugm-3,376,P,ugm-3
15-04-2014,16:00,206,P,ugm-3,97,P,ugm-3,350,P,ugm-3
15-04-2014,17:00,222,P,ugm-3,109,P,ugm-3,381,P,ugm-3
15-04-2014,18:00,225,P,ugm-3,103,P,ugm-3,380,P,ugm-3
15-04-2014,19:00,231,P,ugm-3,103,P,ugm-3,388,P,ugm-3
15-04-2014,20:00,193,P,ugm-3,104,P,ugm-3,339,P,ugm-3
15-04-2014,21:00,128,P,ugm-3,84,P,ugm-3,238,P,ugm-3
15-04-2014,22:00,102,P,ugm-3,80,P,ugm-3,201,P,ugm-3
15-04-2014,23:00,87,P,ugm-3,75,P,ugm-3,177,P,ugm-3
15-04-2014,24:00,37,P,ugm-3,51,P,ugm-3,92,P,ugm-3
16-04-2014,01:00,26,P,ugm-3,41,P,ugm-3,69,P,ugm-3
16-04-2014,02:00,27,P,ugm-3,37,P,ugm-3,67,P,ugm-3
16-04-2014,03:00,13,P,ugm-3,27,P,ugm-3,39,P,ugm-3
16-04-2014,04:00,13,P,ugm-3,23,P,ugm-3,36,P,ugm-3
16-04-2014,05:00,56,P,ugm-3,59,P,ugm-3,123,P,ugm-3
16-04-2014,06:00,230,P,ugm-3,99,P,ugm-3,382,P,ugm-3
16-04-2014,07:00,226,P,ugm-3,92,P,ugm-3,372,P,ugm-3
16-04-2014,08:00,251,P,ugm-3,88,P,ugm-3,401,P,ugm-3
16-04-2014,09:00,170,P,ugm-3,79,P,ugm-3,287,P,ugm-3
16-04-2014,10:00,118,P,ugm-3,79,P,ugm-3,221,P,ugm-3
16-04-2014,11:00,139,P,ugm-3,84,P,ugm-3,252,P,ugm-3
16-04-2014,12:00,141,P,ugm-3,85,P,ugm-3,256,P,ugm-3
16-04-2014,13:00,94,P,ugm-3,75,P,ugm-3,186,P,ugm-3
16-04-2014,14:00,122,P,ugm-3,83,P,ugm-3,229,P,ugm-3
16-04-2014,15:00,129,P,ugm-3,88,P,ugm-3,242,P,ugm-3
16-04-2014,16:00,76,P,ugm-3,74,P,ugm-3,161,P,ugm-3
16-04-2014,17:00,100,P,ugm-3,82,P,ugm-3,199,P,ugm-3
16-04-2014,18:00,55,P,ugm-3,70,P,ugm-3,132,P,ugm-3
16-04-2014,19:00,29,P,ugm-3,56,P,ugm-3,86,P,ugm-3
16-04-2014,20:00,81,P,ugm-3,89,P,ugm-3,180,P,ugm-3
16-04-2014,21:00,143,P,ugm-3,117,P,ugm-3,286,P,ugm-3
16-04-2014,22:00,113,P,ugm-3,110,P,ugm-3,240,P,ugm-3
16-04-2014,23:00,78,P,ugm-3,85,P,ugm-3,173,P,ugm-3
16-04-2014,24:00,30,P,ugm-3,57,P,ugm-3,87,P,ugm-3
17-04-2014,01:00,13,P,ugm-3,42,P,ugm-3,53,P,ugm-3
17-04-2014,02:00,29,P,ugm-3,59,P,ugm-3,88,P,ugm-3
17-04-2014,03:00,23,P,ugm-3,48,P,ugm-3,71,P,ugm-3
17-04-2014,04:00,11,P,ugm-3,38,P,ugm-3,47,P,ugm-3
17-04-2014,05:00,14,P,ugm-3,44,P,ugm-3,55,P,ugm-3
17-04-2014,06:00,114,P,ugm-3,80,P,ugm-3,216,P,ugm-3
17-04-2014,07:00,146,P,ugm-3,83,P,ugm-3,260,P,ugm-3
17-04-2014,08:00,79,P,ugm-3,68,P,ugm-3,160,P,ugm-3
17-04-2014,09:00,34,P,ugm-3,46,P,ugm-3,83,P,ugm-3
17-04-2014,10:00,34,P,ugm-3,47,P,ugm-3,85,P,ugm-3
17-04-2014,11:00,43,P,ugm-3,55,P,ugm-3,120,P,ugm-3
17-04-2014,12:00,25,P,ugm-3,42,P,ugm-3,81,P,ugm-3
17-04-2014,13:00,27,P,ugm-3,45,P,ugm-3,86,P,ugm-3
17-04-2014,14:00,28,P,ugm-3,42,P,ugm-3,85,P,ugm-3
17-04-2014,15:00,23,P,ugm-3,37,P,ugm-3,72,P,ugm-3
17-04-2014,16:00,23,P,ugm-3,37,P,ugm-3,73,P,ugm-3
17-04-2014,17:00,25,P,ugm-3,35,P,ugm-3,73,P,ugm-3
17-04-2014,18:00,22,P,ugm-3,34,P,ugm-3,68,P,ugm-3
17-04-2014,19:00,18,P,ugm-3,27,P,ugm-3,55,P,ugm-3
17-04-2014,20:00,15,P,ugm-3,29,P,ugm-3,52,P,ugm-3
17-04-2014,21:00,32,P,ugm-3,52,P,ugm-3,101,P,ugm-3
17-04-2014,22:00,19,P,ugm-3,40,P,ugm-3,69,P,ugm-3
17-04-2014,23:00,32,P,ugm-3,52,P,ugm-3,101,P,ugm-3
17-04-2014,24:00,10,P,ugm-3,26,P,ugm-3,42,P,ugm-3
18-04-2014,01:00,5,P,ugm-3,17,P,ugm-3,25,P,ugm-3
18-04-2014,02:00,8,P,ugm-3,22,P,ugm-3,35,P,ugm-3
18-04-2014,03:00,7,P,ugm-3,24,P,ugm-3,36,P,ugm-3
18-04-2014,04:00,5,P,ugm-3,23,P,ugm-3,30,P,ugm-3
18-04-2014,05:00,6,P,ugm-3,24,P,ugm-3,34,P,ugm-3
18-04-2014,06:00,53,P,ugm-3,47,P,ugm-3,128,P,ugm-3
18-04-2014,07:00,77,P,ugm-3,49,P,ugm-3,167,P,ugm-3
18-04-2014,08:00,82,P,ugm-3,48,P,ugm-3,173,P,ugm-3
18-04-2014,09:00,86,P,ugm-3,49,P,ugm-3,181,P,ugm-3
18-04-2014,10:00,127,P,ugm-3,67,P,ugm-3,261,P,ugm-3
18-04-2014,11:00,67,P,ugm-3,50,P,ugm-3,152,P,ugm-3
18-04-2014,12:00,69,P,ugm-3,47,P,ugm-3,154,P,ugm-3
18-04-2014,13:00,76,P,ugm-3,64,P,ugm-3,181,P,ugm-3
18-04-2014,14:00,125,P,ugm-3,79,P,ugm-3,272,P,ugm-3
18-04-2014,15:00,149,P,ugm-3,77,P,ugm-3,305,P,ugm-3
18-04-2014,16:00,116,P,ugm-3,67,P,ugm-3,244,P,ugm-3
18-04-2014,17:00,104,P,ugm-3,73,P,ugm-3,232,P,ugm-3
18-04-2014,18:00,73,P,ugm-3,57,P,ugm-3,169,P,ugm-3
18-04-2014,19:00,100,P,ugm-3,60,P,ugm-3,213,P,ugm-3
18-04-2014,20:00,123,P,ugm-3,80,P,ugm-3,268,P,ugm-3
18-04-2014,21:00,110,P,ugm-3,81,P,ugm-3,249,P,ugm-3
18-04-2014,22:00,171,P,ugm-3,92,P,ugm-3,354,P,ugm-3
18-04-2014,23:00,72,P,ugm-3,61,P,ugm-3,171,P,ugm-3
18-04-2014,24:00,47,P,ugm-3,47,P,ugm-3,119,P,ugm-3
19-04-2014,01:00,45,P,ugm-3,46,P,ugm-3,115,P,ugm-3
19-04-2014,02:00,29,P,ugm-3,42,P,ugm-3,87,P,ugm-3
19-04-2014,03:00,44,P,ugm-3,40,P,ugm-3,107,P,ugm-3
19-04-2014,04:00,15,P,ugm-3,29,P,ugm-3,53,P,ugm-3
19-04-2014,05:00,18,P,ugm-3,37,P,ugm-3,65,P,ugm-3
19-04-2014,06:00,43,P,ugm-3,47,P,ugm-3,112,P,ugm-3
